,tiempo
6138,234.0
6139,234.0
6140,234.0
6141,234.0
6142,233.0
6143,233.0
6144,234.0
6145,234.0
6146,233.0
6147,233.0
6148,234.0
6149,234.0
6150,234.0
6151,233.0
6152,233.0
6153,233.0
6154,233.0
6155,234.0
6156,234.0
6157,233.0
6158,233.0
6159,233.0
6160,234.0
6161,233.0
6162,233.0
6163,234.0
6164,234.0
6165,234.0
6166,234.0
6167,233.0
6168,233.0
6169,233.0
6170,234.0
6171,234.0
6172,233.0
6173,234.0
6174,233.0
6175,234.0
6176,233.0
6177,233.0
6178,233.0
6179,234.0
6180,234.0
6181,234.0
6182,234.0
6183,235.0
6184,233.0
6185,235.0
6186,233.0
6187,234.0
6188,234.0
6189,234.0
6190,233.0
6191,234.0
6192,235.0
6193,234.0
6194,235.0
6195,234.0
6196,235.0
6197,235.0
6198,235.0
6199,235.0
6200,235.0
6201,234.0
6202,235.0
6203,234.0
6204,235.0
6205,234.0
6206,235.0
6207,235.0
6208,235.0
6209,235.0
6210,234.0
6211,235.0
6212,235.0
6213,235.0
6214,234.0
6215,235.0
6216,235.0
6217,235.0
6218,235.0
6219,235.0
6220,235.0
6221,234.0
6222,234.0
6223,234.0
6224,234.0
6225,234.0
6226,235.0
6227,235.0
6228,234.0
6229,235.0
6230,235.0
6231,234.0
6232,235.0
6233,234.0
6234,234.0
6235,234.0
6236,235.0
6237,235.0
6238,234.0
6239,235.0
6240,234.0
6241,234.0
6242,235.0
6243,235.0
6244,235.0
6245,235.0
6246,235.0
6247,234.0
6248,235.0
6249,235.0
6250,235.0
6251,235.0
6252,236.0
6253,236.0
6254,236.0
6255,236.0
6256,236.0
6257,236.0
6258,235.0
6259,235.0
6260,235.0
6261,236.0
6262,236.0
6263,235.0
6264,236.0
6265,236.0
6266,236.0
6267,236.0
6268,235.0
6269,236.0
6270,235.0
6271,236.0
6272,235.0
6273,236.0
6274,236.0
6275,236.0
6276,235.0
6277,235.0
6278,236.0
6279,236.0
6280,235.0
6281,236.0
6282,235.0
6283,236.0
6284,235.0
6285,235.0
6286,235.0
6287,235.0
6288,236.0
6289,235.0
6290,237.0
6291,236.0
6292,236.0
6293,236.0
6294,235.0
6295,236.0
6296,236.0
6297,237.0
6298,235.0
6299,236.0
6300,236.0
6301,237.0
6302,237.0
6303,236.0
6304,236.0
6305,237.0
6306,236.0
6307,236.0
6308,237.0
6309,236.0
6310,236.0
6311,237.0
6312,236.0
6313,236.0
6314,237.0
6315,236.0
6316,237.0
6317,237.0
6318,236.0
6319,237.0
6320,237.0
6321,237.0
6322,237.0
6323,236.0
6324,236.0
6325,236.0
6326,236.0
6327,236.0
6328,237.0
6329,236.0
6330,236.0
6331,237.0
6332,237.0
6333,236.0
6334,237.0
6335,236.0
6336,237.0
6337,237.0
6338,237.0
6339,237.0
6340,237.0
6341,238.0
6342,238.0
6343,237.0
6344,238.0
6345,238.0
6346,238.0
6347,238.0
6348,237.0
6349,238.0
6350,238.0
6351,238.0
6352,238.0
6353,238.0
6354,238.0
6355,237.0
6356,238.0
6357,238.0
6358,237.0
6359,238.0
6360,238.0
6361,238.0
6362,237.0
6363,238.0
6364,237.0
6365,238.0
6366,238.0
6367,238.0
6368,238.0
6369,238.0
6370,237.0
6371,238.0
6372,238.0
6373,239.0
6374,239.0
6375,238.0
6376,239.0
6377,238.0
6378,238.0
6379,238.0
6380,239.0
6381,239.0
6382,238.0
6383,238.0
6384,238.0
6385,239.0
6386,238.0
6387,239.0
6388,239.0
6389,238.0
6390,239.0
6391,238.0
6392,239.0
6393,239.0
6394,238.0
6395,238.0
6396,239.0
6397,238.0
6398,239.0
6399,238.0
6400,239.0
6401,238.0
6402,239.0
6403,238.0
6404,238.0
6405,239.0
6406,238.0
6407,238.0
6408,238.0
6409,238.0
6410,238.0
6411,239.0
6412,239.0
6413,238.0
6414,239.0
6415,239.0
6416,239.0
6417,238.0
6418,238.0
6419,238.0
6420,239.0
6421,239.0
6422,240.0
6423,239.0
6424,239.0
6425,239.0
6426,240.0
6427,239.0
6428,240.0
6429,240.0
6430,239.0
6431,240.0
6432,239.0
6433,239.0
6434,239.0
6435,240.0
6436,240.0
6437,239.0
6438,239.0
6439,239.0
6440,240.0
6441,240.0
6442,240.0
6443,239.0
6444,239.0
6445,239.0
6446,239.0
6447,239.0
6448,239.0
6449,240.0
6450,240.0
6451,239.0
6452,239.0
6453,239.0
6454,240.0
6455,240.0
6456,240.0
6457,240.0
6458,239.0
6459,240.0
6460,240.0
6461,239.0
6462,240.0
6463,240.0
6464,239.0
6465,239.0
6466,240.0
6467,240.0
6468,240.0
6469,240.0
6470,240.0
6471,239.0
6472,240.0
6473,240.0
6474,239.0
6475,240.0
6476,239.0
6477,240.0
6478,239.0
6479,239.0
6480,241.0
6481,241.0
6482,240.0
6483,240.0
6484,241.0
6485,240.0
6486,240.0
6487,240.0
6488,241.0
6489,241.0
6490,241.0
6491,240.0
6492,240.0
6493,240.0
6494,241.0
6495,241.0
6496,240.0
6497,240.0
6498,240.0
6499,240.0
6500,241.0
6501,240.0
6502,241.0
6503,241.0
6504,241.0
6505,240.0
6506,240.0
6507,241.0
6508,241.0
6509,240.0
6510,241.0
6511,241.0
6512,240.0
6513,240.0
6514,241.0
6515,241.0
6516,240.0
6517,240.0
6518,240.0
6519,240.0
6520,241.0
6521,240.0
6522,240.0
6523,240.0
6524,240.0
6525,241.0
6526,241.0
6527,241.0
6528,241.0
6529,241.0
6530,241.0
6531,241.0
6532,240.0
6533,241.0
6534,241.0
6535,241.0
6536,241.0
6537,241.0
6538,242.0
6539,242.0
6540,242.0
6541,242.0
6542,241.0
6543,241.0
6544,241.0
6545,241.0
6546,241.0
6547,242.0
6548,242.0
6549,241.0
6550,241.0
6551,241.0
6552,241.0
6553,242.0
6554,242.0
6555,241.0
6556,241.0
6557,242.0
6558,241.0
6559,241.0
6560,242.0
6561,242.0
6562,242.0
6563,242.0
6564,242.0
6565,241.0
6566,242.0
6567,241.0
6568,242.0
6569,241.0
6570,241.0
6571,242.0
6572,242.0
6573,242.0
6574,242.0
6575,241.0
6576,242.0
6577,241.0
6578,242.0
6579,242.0
6580,242.0
6581,242.0
6582,241.0
6583,241.0
6584,241.0
6585,241.0
6586,241.0
6587,242.0
6588,241.0
6589,243.0
6590,243.0
6591,243.0
6592,242.0
6593,242.0
6594,242.0
6595,242.0
6596,242.0
6597,242.0
6598,243.0
6599,243.0
6600,243.0
6601,243.0
6602,242.0
6603,242.0
6604,242.0
6605,242.0
6606,243.0
6607,243.0
6608,242.0
6609,242.0
6610,242.0
6611,243.0
6612,242.0
6613,243.0
6614,242.0
6615,242.0
6616,243.0
6617,243.0
6618,242.0
6619,243.0
6620,242.0
6621,242.0
6622,242.0
6623,242.0
6624,243.0
6625,242.0
6626,243.0
6627,243.0
6628,243.0
6629,244.0
6630,242.0
6631,242.0
6632,243.0
6633,243.0
6634,242.0
6635,243.0
6636,244.0
6637,244.0
6638,244.0
6639,243.0
6640,243.0
6641,243.0
6642,244.0
6643,243.0
6644,244.0
6645,243.0
6646,244.0
6647,243.0
6648,243.0
6649,244.0
6650,244.0
6651,243.0
6652,244.0
6653,243.0
6654,244.0
6655,244.0
6656,244.0
6657,244.0
6658,244.0
6659,244.0
6660,244.0
6661,243.0
6662,244.0
6663,244.0
6664,245.0
6665,244.0
6666,243.0
6667,243.0
6668,243.0
6669,244.0
6670,243.0
6671,244.0
6672,244.0
6673,245.0
6674,244.0
6675,244.0
6676,244.0
6677,245.0
6678,244.0
6679,244.0
6680,244.0
6681,245.0
6682,244.0
6683,244.0
6684,245.0
6685,244.0
6686,244.0
6687,244.0
6688,244.0
6689,245.0
6690,245.0
6691,245.0
6692,244.0
6693,245.0
6694,244.0
6695,245.0
6696,245.0
6697,244.0
6698,245.0
6699,245.0
6700,245.0
6701,246.0
6702,245.0
6703,245.0
6704,246.0
6705,245.0
6706,244.0
6707,246.0
6708,246.0
6709,246.0
6710,245.0
6711,246.0
6712,246.0
6713,246.0
6714,245.0
6715,246.0
6716,246.0
6717,245.0
6718,246.0
6719,246.0
6720,245.0
6721,246.0
6722,245.0
6723,245.0
6724,245.0
6725,246.0
6726,246.0
6727,245.0
6728,246.0
6729,246.0
6730,246.0
6731,246.0
6732,246.0
6733,246.0
6734,245.0
6735,246.0
6736,245.0
6737,246.0
6738,245.0
6739,245.0
6740,246.0
6741,246.0
6742,245.0
6743,246.0
6744,246.0
6745,245.0
6746,245.0
6747,246.0
6748,246.0
6749,246.0
6750,246.0
6751,246.0
6752,246.0
6753,246.0
6754,246.0
6755,246.0
6756,246.0
6757,247.0
6758,246.0
6759,246.0
6760,247.0
6761,247.0
6762,246.0
6763,247.0
6764,247.0
6765,246.0
6766,246.0
6767,247.0
6768,247.0
6769,246.0
6770,247.0
6771,247.0
6772,246.0
6773,246.0
6774,246.0
6775,247.0
6776,246.0
6777,247.0
6778,246.0
6779,247.0
6780,247.0
6781,247.0
6782,246.0
6783,247.0
6784,247.0
6785,246.0
6786,247.0
6787,246.0
6788,246.0
6789,246.0
6790,247.0
6791,246.0
6792,247.0
6793,246.0
6794,247.0
6795,246.0
6796,247.0
6797,246.0
6798,246.0
6799,246.0
6800,247.0
6801,247.0
6802,247.0
6803,246.0
6804,246.0
6805,247.0
6806,246.0
6807,246.0
6808,247.0
6809,246.0
6810,247.0
6811,246.0
6812,247.0
6813,247.0
6814,247.0
6815,246.0
6816,247.0
6817,248.0
6818,248.0
6819,247.0
6820,247.0
6821,248.0
6822,248.0
6823,247.0
6824,248.0
6825,248.0
6826,248.0
6827,248.0
6828,247.0
6829,247.0
6830,247.0
6831,247.0
6832,247.0
6833,247.0
6834,247.0
6835,247.0
6836,247.0
6837,247.0
6838,247.0
6839,247.0
6840,248.0
6841,248.0
6842,248.0
6843,247.0
6844,247.0
6845,248.0
6846,247.0
6847,247.0
6848,247.0
6849,248.0
6850,247.0
6851,247.0
6852,248.0
6853,248.0
6854,247.0
6855,248.0
6856,248.0
6857,248.0
6858,247.0
6859,247.0
6860,247.0
6861,248.0
6862,247.0
6863,248.0
6864,247.0
6865,248.0
6866,248.0
6867,247.0
6868,248.0
6869,247.0
6870,248.0
6871,248.0
6872,248.0
6873,248.0
6874,247.0
6875,248.0
6876,249.0
6877,247.0
6878,248.0
6879,249.0
6880,248.0
6881,248.0
6882,247.0
6883,249.0
6884,247.0
6885,247.0
6886,248.0
6887,248.0
6888,249.0
6889,248.0
6890,249.0
6891,249.0
6892,249.0
6893,248.0
6894,248.0
6895,249.0
6896,248.0
6897,249.0
6898,248.0
6899,249.0
6900,249.0
6901,248.0
6902,249.0
6903,249.0
6904,249.0
6905,248.0
6906,248.0
6907,248.0
6908,249.0
6909,249.0
6910,249.0
6911,249.0
6912,249.0
6913,249.0
6914,249.0
6915,248.0
6916,249.0
6917,249.0
6918,248.0
6919,249.0
6920,248.0
6921,248.0
6922,248.0
6923,248.0
6924,249.0
6925,248.0
6926,249.0
6927,249.0
6928,249.0
6929,249.0
6930,249.0
6931,249.0
6932,249.0
6933,249.0
6934,248.0
6935,248.0
6936,249.0
6937,249.0
6938,249.0
6939,249.0
6940,248.0
6941,248.0
6942,249.0
6943,248.0
6944,249.0
6945,249.0
6946,249.0
6947,248.0
6948,248.0
6949,249.0
6950,249.0
6951,249.0
6952,249.0
6953,249.0
6954,249.0
6955,248.0
6956,249.0
6957,249.0
6958,249.0
6959,248.0
6960,249.0
6961,249.0
6962,250.0
6963,250.0
6964,249.0
6965,250.0
6966,249.0
6967,250.0
6968,250.0
6969,250.0
6970,249.0
6971,250.0
6972,250.0
6973,250.0
6974,250.0
6975,249.0
6976,249.0
6977,249.0
6978,249.0
6979,250.0
6980,249.0
6981,250.0
6982,250.0
6983,250.0
6984,249.0
6985,249.0
6986,249.0
6987,249.0
6988,250.0
6989,250.0
6990,249.0
6991,249.0
6992,249.0
6993,249.0
6994,250.0
6995,249.0
6996,250.0
6997,249.0
6998,250.0
6999,249.0
7000,249.0
7001,249.0
7002,249.0
7003,249.0
7004,249.0
7005,250.0
7006,249.0
7007,249.0
7008,249.0
7009,249.0
7010,250.0
7011,250.0
7012,250.0
7013,249.0
7014,250.0
7015,249.0
7016,250.0
7017,250.0
7018,249.0
7019,249.0
7020,250.0
7021,250.0
7022,249.0
7023,249.0
7024,249.0
7025,249.0
7026,250.0
7027,250.0
7028,250.0
7029,250.0
7030,250.0
7031,249.0
7032,250.0
7033,251.0
7034,250.0
7035,250.0
7036,251.0
7037,250.0
7038,250.0
7039,250.0
7040,251.0
7041,250.0
7042,250.0
7043,251.0
7044,250.0
7045,251.0
7046,250.0
7047,250.0
7048,251.0
7049,250.0
7050,250.0
7051,251.0
7052,251.0
7053,250.0
7054,250.0
7055,251.0
7056,251.0
7057,250.0
7058,250.0
7059,250.0
7060,250.0
7061,250.0
7062,250.0
7063,251.0
7064,251.0
7065,250.0
7066,250.0
7067,250.0
7068,250.0
7069,250.0
7070,250.0
7071,251.0
7072,250.0
7073,250.0
7074,251.0
7075,251.0
7076,250.0
7077,251.0
7078,250.0
7079,250.0
7080,250.0
7081,251.0
7082,250.0
7083,251.0
7084,251.0
7085,251.0
7086,251.0
7087,251.0
7088,250.0
7089,251.0
7090,252.0
7091,251.0
7092,252.0
7093,252.0
7094,251.0
7095,251.0
7096,251.0
7097,251.0
7098,252.0
7099,251.0
7100,251.0
7101,251.0
7102,252.0
7103,252.0
7104,252.0
7105,251.0
7106,251.0
7107,252.0
7108,251.0
7109,251.0
7110,251.0
7111,252.0
7112,251.0
7113,252.0
7114,251.0
7115,252.0
7116,252.0
7117,251.0
7118,251.0
7119,251.0
7120,252.0
7121,251.0
7122,252.0
7123,252.0
7124,252.0
7125,251.0
7126,252.0
7127,252.0
7128,252.0
7129,252.0
7130,251.0
7131,252.0
7132,252.0
7133,252.0
7134,251.0
7135,252.0
7136,251.0
7137,251.0
7138,252.0
7139,251.0
7140,252.0
7141,252.0
7142,253.0
7143,251.0
7144,251.0
7145,252.0
7146,252.0
7147,251.0
7148,251.0
7149,252.0
7150,253.0
7151,251.0
7152,252.0
7153,252.0
7154,253.0
7155,253.0
7156,252.0
7157,253.0
7158,252.0
7159,252.0
7160,253.0
7161,252.0
7162,252.0
7163,253.0
7164,253.0
7165,252.0
7166,252.0
7167,253.0
7168,252.0
7169,253.0
7170,253.0
7171,253.0
7172,253.0
7173,253.0
7174,253.0
7175,252.0
7176,253.0
7177,253.0
7178,252.0
7179,252.0
7180,252.0
7181,252.0
7182,252.0
7183,253.0
7184,253.0
7185,253.0
7186,252.0
7187,253.0
7188,253.0
7189,253.0
7190,253.0
7191,253.0
7192,252.0
7193,253.0
7194,253.0
7195,253.0
7196,253.0
7197,253.0
7198,253.0
7199,252.0
7200,253.0
7201,253.0
7202,253.0
7203,253.0
7204,253.0
7205,252.0
7206,252.0
7207,252.0
7208,253.0
7209,253.0
7210,252.0
7211,252.0
7212,254.0
7213,254.0
7214,254.0
7215,253.0
7216,253.0
7217,254.0
7218,253.0
7219,253.0
7220,253.0
7221,253.0
7222,253.0
7223,254.0
7224,253.0
7225,253.0
7226,253.0
7227,253.0
7228,254.0
7229,254.0
7230,253.0
7231,254.0
7232,254.0
7233,254.0
7234,253.0
7235,254.0
7236,253.0
7237,254.0
7238,253.0
7239,253.0
7240,253.0
7241,253.0
7242,253.0
7243,254.0
7244,253.0
7245,253.0
7246,254.0
7247,254.0
7248,253.0
7249,253.0
7250,253.0
7251,253.0
7252,254.0
7253,253.0
7254,254.0
7255,253.0
7256,254.0
7257,253.0
7258,254.0
7259,254.0
7260,253.0
7261,254.0
7262,253.0
7263,253.0
7264,254.0
7265,253.0
7266,254.0
7267,253.0
7268,254.0
7269,254.0
7270,253.0
7271,253.0
7272,253.0
7273,254.0
7274,254.0
7275,253.0
7276,254.0
7277,253.0
7278,253.0
7279,254.0
7280,254.0
7281,254.0
7282,254.0
7283,254.0
7284,253.0
7285,253.0
7286,253.0
7287,254.0
7288,253.0
7289,253.0
7290,254.0
7291,253.0
7292,253.0
7293,253.0
7294,253.0
7295,253.0
7296,254.0
7297,255.0
7298,254.0
7299,255.0
7300,255.0
7301,254.0
7302,254.0
7303,255.0
7304,254.0
7305,254.0
7306,255.0
7307,254.0
7308,254.0
7309,254.0
7310,254.0
7311,254.0
7312,254.0
7313,255.0
7314,254.0
7315,254.0
7316,254.0
7317,255.0
7318,254.0
7319,255.0
7320,255.0
7321,255.0
7322,254.0
7323,254.0
7324,255.0
7325,254.0
7326,255.0
7327,254.0
7328,254.0
7329,254.0
7330,254.0
7331,254.0
7332,254.0
7333,255.0
7334,255.0
7335,255.0
7336,255.0
7337,255.0
7338,255.0
7339,254.0
7340,254.0
7341,254.0
7342,254.0
7343,255.0
7344,254.0
7345,255.0
7346,255.0
7347,254.0
7348,254.0
7349,255.0
7350,254.0
7351,255.0
7352,254.0
7353,254.0
7354,254.0
7355,255.0
7356,255.0
7357,254.0
7358,255.0
7359,255.0
7360,254.0
7361,254.0
7362,254.0
7363,254.0
7364,255.0
7365,254.0
7366,255.0
7367,255.0
7368,254.0
7369,255.0
7370,254.0
7371,256.0
7372,255.0
7373,255.0
7374,256.0
7375,255.0
7376,254.0
7377,254.0
7378,254.0
7379,255.0
7380,256.0
7381,256.0
7382,256.0
7383,255.0
7384,255.0
7385,256.0
7386,256.0
7387,256.0
7388,256.0
7389,255.0
7390,255.0
7391,255.0
7392,255.0
7393,255.0
7394,255.0
7395,255.0
7396,255.0
7397,255.0
7398,256.0
7399,256.0
7400,255.0
7401,255.0
7402,255.0
7403,256.0
7404,256.0
7405,256.0
7406,256.0
7407,256.0
7408,256.0
7409,255.0
7410,255.0
7411,255.0
7412,256.0
7413,255.0
7414,255.0
7415,256.0
7416,256.0
7417,255.0
7418,255.0
7419,256.0
7420,256.0
7421,255.0
7422,255.0
7423,256.0
7424,255.0
7425,256.0
7426,256.0
7427,255.0
7428,256.0
7429,256.0
7430,256.0
7431,255.0
7432,255.0
7433,256.0
7434,256.0
7435,256.0
7436,256.0
7437,256.0
7438,255.0
7439,256.0
7440,255.0
7441,255.0
7442,255.0
7443,256.0
7444,256.0
7445,256.0
7446,256.0
7447,256.0
7448,256.0
7449,256.0
7450,255.0
7451,256.0
7452,256.0
7453,257.0
7454,256.0
7455,257.0
7456,257.0
7457,256.0
7458,257.0
7459,257.0
7460,257.0
7461,256.0
7462,257.0
7463,256.0
7464,256.0
7465,256.0
7466,256.0
7467,256.0
7468,257.0
7469,257.0
7470,257.0
7471,256.0
7472,257.0
7473,256.0
7474,257.0
7475,257.0
7476,256.0
7477,257.0
7478,256.0
7479,257.0
7480,256.0
7481,257.0
7482,257.0
7483,257.0
7484,257.0
7485,257.0
7486,256.0
7487,257.0
7488,257.0
7489,256.0
7490,257.0
7491,257.0
7492,256.0
7493,256.0
7494,256.0
7495,257.0
7496,256.0
7497,257.0
7498,256.0
7499,256.0
7500,257.0
7501,256.0
7502,256.0
7503,257.0
7504,257.0
7505,257.0
7506,257.0
7507,256.0
7508,257.0
7509,256.0
7510,257.0
7511,256.0
7512,257.0
7513,256.0
7514,257.0
7515,257.0
7516,258.0
7517,257.0
7518,257.0
7519,257.0
7520,256.0
7521,257.0
7522,257.0
7523,256.0
7524,257.0
7525,257.0
7526,258.0
7527,257.0
7528,258.0
7529,257.0
7530,257.0
7531,257.0
7532,257.0
7533,257.0
7534,258.0
7535,258.0
7536,258.0
7537,258.0
7538,258.0
7539,258.0
7540,257.0
7541,257.0
7542,258.0
7543,258.0
7544,257.0
7545,257.0
7546,257.0
7547,257.0
7548,258.0
7549,257.0
7550,257.0
7551,257.0
7552,257.0
7553,257.0
7554,258.0
7555,258.0
7556,258.0
7557,258.0
7558,258.0
7559,257.0
7560,257.0
7561,258.0
7562,258.0
7563,259.0
7564,259.0
7565,257.0
7566,258.0
7567,257.0
7568,259.0
7569,259.0
7570,258.0
7571,257.0
7572,258.0
7573,258.0
7574,258.0
7575,258.0
7576,259.0
7577,259.0
7578,258.0
7579,259.0
7580,258.0
7581,259.0
7582,258.0
7583,258.0
7584,259.0
7585,258.0
7586,259.0
7587,258.0
7588,259.0
7589,258.0
7590,259.0
7591,258.0
7592,259.0
7593,258.0
7594,258.0
7595,259.0
7596,258.0
7597,259.0
7598,260.0
7599,259.0
7600,259.0
7601,258.0
7602,259.0
7603,260.0
7604,259.0
7605,258.0
7606,259.0
7607,259.0
7608,259.0
7609,260.0
7610,260.0
7611,260.0
7612,259.0
7613,259.0
7614,260.0
7615,260.0
7616,259.0
7617,259.0
7618,259.0
7619,260.0
7620,260.0
7621,260.0
7622,259.0
7623,259.0
7624,259.0
7625,260.0
7626,260.0
7627,259.0
7628,259.0
7629,260.0
7630,259.0
7631,260.0
7632,260.0
7633,260.0
7634,260.0
7635,260.0
7636,260.0
7637,259.0
7638,260.0
7639,260.0
7640,260.0
7641,260.0
7642,259.0
7643,259.0
7644,260.0
7645,259.0
7646,261.0
7647,259.0
7648,259.0
7649,261.0
7650,259.0
7651,260.0
7652,259.0
7653,259.0
7654,261.0
7655,261.0
7656,261.0
7657,261.0
7658,261.0
7659,260.0
7660,261.0
7661,261.0
7662,260.0
7663,261.0
7664,261.0
7665,261.0
7666,260.0
7667,261.0
7668,261.0
7669,260.0
7670,261.0
7671,261.0
7672,261.0
7673,261.0
7674,260.0
7675,261.0
7676,261.0
7677,260.0
7678,261.0
7679,261.0
7680,261.0
7681,261.0
7682,261.0
7683,261.0
7684,261.0
7685,261.0
7686,260.0
7687,260.0
7688,261.0
7689,260.0
7690,260.0
7691,260.0
7692,260.0
7693,260.0
7694,260.0
7695,260.0
7696,260.0
7697,261.0
7698,260.0
7699,260.0
7700,260.0
7701,261.0
7702,260.0
7703,261.0
7704,262.0
7705,262.0
7706,261.0
7707,261.0
7708,260.0
7709,261.0
7710,261.0
7711,261.0
7712,261.0
7713,261.0
7714,261.0
7715,262.0
7716,261.0
7717,261.0
7718,262.0
7719,261.0
7720,261.0
7721,262.0
7722,262.0
7723,262.0
7724,261.0
7725,261.0
7726,261.0
7727,261.0
7728,262.0
7729,261.0
7730,262.0
7731,262.0
7732,261.0
7733,262.0
7734,261.0
7735,262.0
7736,262.0
7737,261.0
7738,262.0
7739,261.0
7740,262.0
7741,262.0
7742,262.0
7743,262.0
7744,262.0
7745,262.0
7746,261.0
7747,262.0
7748,261.0
7749,261.0
7750,261.0
7751,261.0
7752,261.0
7753,262.0
7754,262.0
7755,261.0
7756,261.0
7757,262.0
7758,261.0
7759,261.0
7760,262.0
7761,261.0
7762,261.0
7763,262.0
7764,262.0
7765,261.0
7766,262.0
7767,262.0
7768,261.0
7769,262.0
7770,262.0
7771,261.0
7772,262.0
7773,262.0
7774,262.0
7775,261.0
7776,263.0
7777,263.0
7778,262.0
7779,262.0
7780,263.0
7781,262.0
7782,262.0
7783,263.0
7784,263.0
7785,263.0
7786,262.0
7787,262.0
7788,262.0
7789,262.0
7790,262.0
7791,263.0
7792,263.0
7793,262.0
7794,262.0
7795,263.0
7796,262.0
7797,263.0
7798,262.0
7799,262.0
7800,262.0
7801,263.0
7802,263.0
7803,263.0
7804,262.0
7805,263.0
7806,263.0
7807,262.0
7808,262.0
7809,262.0
7810,262.0
7811,262.0
7812,263.0
7813,263.0
7814,262.0
7815,263.0
7816,263.0
7817,262.0
7818,263.0
7819,262.0
7820,262.0
7821,262.0
7822,263.0
7823,262.0
7824,262.0
7825,263.0
7826,262.0
7827,262.0
7828,263.0
7829,263.0
7830,262.0
7831,262.0
7832,263.0
7833,262.0
7834,262.0
7835,262.0
7836,263.0
7837,262.0
7838,263.0
7839,263.0
7840,263.0
7841,264.0
7842,264.0
7843,263.0
7844,264.0
7845,262.0
7846,263.0
7847,264.0
7848,263.0
7849,263.0
7850,264.0
7851,264.0
7852,264.0
7853,264.0
7854,264.0
7855,264.0
7856,263.0
7857,263.0
7858,263.0
7859,264.0
7860,263.0
7861,263.0
7862,263.0
7863,264.0
7864,264.0
7865,263.0
7866,263.0
7867,263.0
7868,264.0
7869,263.0
7870,263.0
7871,264.0
7872,264.0
7873,263.0
7874,263.0
7875,263.0
7876,263.0
7877,264.0
7878,263.0
7879,264.0
7880,263.0
7881,263.0
7882,264.0
7883,263.0
7884,263.0
7885,263.0
7886,264.0
7887,263.0
7888,263.0
7889,264.0
7890,263.0
7891,264.0
7892,264.0
7893,264.0
7894,264.0
7895,263.0
7896,265.0
7897,265.0
7898,265.0
7899,265.0
7900,265.0
7901,265.0
7902,265.0
7903,265.0
7904,265.0
7905,264.0
7906,265.0
7907,264.0
7908,264.0
7909,264.0
7910,264.0
7911,265.0
7912,264.0
7913,265.0
7914,265.0
7915,265.0
7916,265.0
7917,264.0
7918,264.0
7919,264.0
7920,265.0
7921,265.0
7922,264.0
7923,265.0
7924,265.0
7925,264.0
7926,264.0
7927,265.0
7928,265.0
7929,265.0
7930,264.0
7931,264.0
7932,266.0
7933,265.0
7934,266.0
7935,266.0
7936,266.0
7937,265.0
7938,266.0
7939,265.0
7940,266.0
7941,265.0
7942,265.0
7943,266.0
7944,266.0
7945,266.0
7946,265.0
7947,265.0
7948,266.0
7949,265.0
7950,266.0
7951,266.0
7952,266.0
7953,265.0
7954,266.0
7955,265.0
7956,265.0
7957,266.0
7958,266.0
7959,266.0
7960,265.0
7961,266.0
7962,266.0
7963,266.0
7964,266.0
7965,265.0
7966,266.0
7967,265.0
7968,267.0
7969,266.0
7970,265.0
7971,267.0
7972,266.0
7973,266.0
7974,266.0
7975,266.0
7976,266.0
7977,266.0
7978,265.0
7979,266.0
7980,267.0
7981,266.0
7982,267.0
7983,266.0
7984,266.0
7985,267.0
7986,267.0
7987,267.0
7988,266.0
7989,267.0
7990,266.0
7991,266.0
7992,267.0
7993,266.0
7994,266.0
7995,267.0
7996,267.0
7997,266.0
7998,266.0
7999,267.0
8000,266.0
8001,267.0
8002,266.0
8003,266.0
8004,267.0
8005,267.0
8006,266.0
8007,267.0
8008,266.0
8009,266.0
8010,267.0
8011,267.0
8012,267.0
8013,267.0
8014,266.0
8015,267.0
8016,267.0
8017,266.0
8018,267.0
8019,267.0
8020,267.0
8021,266.0
8022,266.0
8023,267.0
8024,267.0
8025,267.0
8026,266.0
8027,266.0
8028,268.0
8029,268.0
8030,268.0
8031,268.0
8032,267.0
8033,267.0
8034,267.0
8035,268.0
8036,268.0
8037,268.0
8038,268.0
8039,267.0
8040,267.0
8041,268.0
8042,268.0
8043,268.0
8044,268.0
8045,268.0
8046,267.0
8047,267.0
8048,268.0
8049,267.0
8050,268.0
8051,267.0
8052,267.0
8053,268.0
8054,267.0
8055,267.0
8056,268.0
8057,267.0
8058,268.0
8059,267.0
8060,267.0
8061,267.0
8062,268.0
8063,267.0
8064,267.0
8065,268.0
8066,268.0
8067,267.0
8068,268.0
8069,267.0
8070,267.0
8071,268.0
8072,267.0
8073,268.0
8074,268.0
8075,268.0
8076,268.0
8077,268.0
8078,268.0
8079,268.0
8080,268.0
8081,268.0
8082,268.0
8083,268.0
8084,268.0
8085,268.0
8086,268.0
8087,267.0
8088,268.0
8089,268.0
8090,269.0
8091,268.0
8092,267.0
8093,267.0
8094,267.0
8095,267.0
8096,267.0
8097,268.0
8098,268.0
8099,269.0
8100,268.0
8101,268.0
8102,269.0
8103,268.0
8104,268.0
8105,268.0
8106,269.0
8107,269.0
8108,268.0
8109,269.0
8110,269.0
8111,269.0
8112,269.0
8113,268.0
8114,268.0
8115,269.0
8116,268.0
8117,268.0
8118,269.0
8119,269.0
8120,268.0
8121,269.0
8122,269.0
8123,269.0
8124,269.0
8125,269.0
8126,269.0
8127,268.0
8128,268.0
8129,268.0
8130,269.0
8131,269.0
8132,268.0
8133,268.0
8134,269.0
8135,269.0
8136,269.0
