"Estado","Fecha","CasosAcumulados","Gompertz","Gompertz_IC99_inf","Gompertz_IC99_sup","PrediccionTotal","PrediccionTotal_IC99_inf","PrediccionTotal_IC99_sup","DondeVa","Fecha_Pico","Casos_Acum_al_Pico","Casos_Entre_1_Sem_antes_y_el_Pico","Fecha_Terminacion_Epidemia","Casos_Por_Millon","Casos_Acum_01_Junio"
"QUINTANA ROO","2022-03-01","91218","87793.9767752559","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-02","91228","88048.0772769679","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-03","91243","88302.511732279","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-04","91258","88557.2794226507","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-05","91262","88812.3796273968","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-06","91276","89067.8116236948","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-07","91287","89323.5746865971","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-08","91292","89579.6680890424","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-09","91304","89836.0911018666","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-10","91312","90092.8429938148","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-11","91321","90349.9230315522","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-12","91330","90607.3304796753","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-13","91331","90865.0646007238","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-14","91344","91123.1246551914","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-15","91359","91381.5099015375","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-16","91371","91640.2195961985","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-17","91378","91899.2529935991","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-18","91389","92158.609346164","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-19","91396","92418.2879043289","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-20","91401","92678.2879165523","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-21","91405","92938.6086293265","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-22","91426","93199.2492871896","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-23","91436","93460.2091327363","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-24","91449","93721.4874066299","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-25","91459","93983.0833476135","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-26","91462","94244.9961925215","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-27","91468","94507.2251762909","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-28","91484","94769.7695319732","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-29","91496","95032.6284907454","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-30","91513","95295.8012819219","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-03-31","91521","95559.2871329657","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-04-01","91532","95823.0852695001","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-04-02","91542","96087.1949153199","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-04-03","91551","96351.6152924034","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-04-04","91563","96616.3456209234","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-04-05","91575","96881.385119259","","","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-04-06","","97146.7330040072","86461.3092692335","107832.156738781","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-04-07","","97412.3884899941","86724.5175797182","108100.25940027","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-04-08","","97678.3507902869","86987.9859237227","108368.715656851","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-04-09","","97944.6191162046","87251.7128916506","108637.525340759","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"QUINTANA ROO","2022-04-10","","98211.1926773308","87515.6970676225","108906.688287039","551193","357200.753355584","728285.944324333","92.9","2023-03-23","202773","2235","2028-05-22","53133.6","3625"
"SAN LUIS POTOSÍ","2020-03-13","1","7069.61780808914","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-14","1","7113.40413221687","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-15","1","7157.41742490078","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-16","2","7201.65858941217","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-17","8","7246.12853115181","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-18","9","7290.82815764811","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-19","12","7335.75837855532","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-20","15","7380.92010565157","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-21","19","7426.31425283701","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-22","20","7471.94173613186","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-23","22","7517.8034736744","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-24","22","7563.90038571896","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-25","23","7610.23339463387","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-26","24","7656.80342489937","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-27","32","7703.6114031055","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-28","33","7750.65825794994","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-29","39","7797.94492023583","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-30","42","7845.47232286952","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-03-31","44","7893.24140085835","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-01","44","7941.25309130833","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-02","44","7989.50833342184","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-03","44","8038.00806849525","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-04","47","8086.75323991655","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-05","49","8135.74479316288","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-06","52","8184.98367579814","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-07","57","8234.4708374704","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-08","59","8284.20722990947","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-09","63","8334.19380692428","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-10","64","8384.43152440024","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-11","67","8434.9213402967","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-12","67","8485.66421464425","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-13","68","8536.66110954197","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-14","69","8587.91298915475","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-15","71","8639.42081971049","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-16","73","8691.1855694973","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-17","81","8743.20820886069","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-18","82","8795.48971020064","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-19","83","8848.03104796874","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-20","84","8900.83319866522","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-21","88","8953.89714083598","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-22","91","9007.2238550696","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-23","96","9060.81432399422","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-24","102","9114.66953227459","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-25","110","9168.79046660881","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-26","113","9223.17811572528","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-27","128","9277.83347037945","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-28","146","9332.75752335066","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-29","155","9387.95126943886","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-04-30","166","9443.4157054613","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-01","180","9499.15183024923","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-02","194","9555.16064464454","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-03","203","9611.44315149635","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-04","230","9668.00035565766","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-05","246","9724.83326398174","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-06","280","9781.94288531879","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-07","293","9839.33023051231","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-08","319","9896.99631239556","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-09","331","9954.94214578799","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-10","350","10013.1687474916","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-11","381","10071.6771362871","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-12","404","10130.4683329307","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-13","430","10189.5433601496","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-14","465","10248.9032426389","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-15","492","10308.5490070576","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-16","518","10368.4816820246","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-17","533","10428.7022981148","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-18","567","10489.2118878555","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-19","595","10550.0114857222","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-20","635","10611.1021281347","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-21","672","10672.4848534531","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-22","727","10734.1607019736","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-23","748","10796.1307159247","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-24","769","10858.3959394628","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-25","818","10920.9574186682","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-26","857","10983.8162015409","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-27","916","11046.9733379964","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-28","954","11110.4298798614","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-29","1004","11174.1868808694","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-30","1028","11238.2453966566","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-05-31","1046","11302.6064847574","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-01","1097","11367.2712046001","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-02","1151","11432.2406175023","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-03","1228","11497.5157866667","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-04","1307","11563.0977771762","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-05","1383","11628.98765599","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-06","1440","11695.1864919383","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-07","1489","11761.6953557183","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-08","1605","11828.5153198892","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-09","1698","11895.6474588678","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-10","1782","11963.0928489234","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-11","1860","12030.8525681736","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-12","1920","12098.9276965791","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-13","1951","12167.3193159392","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-14","1974","12236.0285098866","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-15","2088","12305.056363883","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-16","2191","12374.4039652137","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-17","2305","12444.0724029831","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-18","2398","12514.0627681093","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-19","2495","12584.3761533196","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-20","2546","12655.013653145","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-21","2587","12725.9763639152","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-22","2711","12797.265383754","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-23","2843","12868.8818125733","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-24","2962","12940.8267520686","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-25","3085","13013.1013057136","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-26","3192","13085.7065787549","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-27","3287","13158.6436782067","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-28","3330","13231.9137128455","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-29","3467","13305.517793205","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-06-30","3609","13379.4570315702","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-07-01","3758","13453.7325419727","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-07-02","3913","13528.3454401845","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-07-03","4084","13603.2968437132","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-07-04","4162","13678.587871796","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-07-05","4220","13754.2196453943","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-07-06","4430","13830.1932871883","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-07-07","4626","13906.5099215711","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
"SAN LUIS POTOSÍ","2020-07-08","4832","13983.1706746434","","","3380430","272544.914859486","5581607.12309741","93.7","2025-03-05","1243591","8716","2033-04-19","64640.4","11303"
