date,state,ML,ML_SPLINE,Low_90,High_90,Low_50,High_50
2020-12-14,AGUASCALIENTES,0.71,0.7063050266899303,0.01,1.29,0.38,0.9500000000000001
2020-12-15,AGUASCALIENTES,0.65,0.6564549143300331,0.0,1.24,0.33,0.89
2020-12-16,AGUASCALIENTES,0.59,0.5796814994713901,0.0,1.2,0.26,0.81
2020-12-17,AGUASCALIENTES,0.49,0.49897175840121516,0.0,1.1400000000000001,0.17,0.7000000000000001
2020-12-18,AGUASCALIENTES,0.48,0.4846002640106928,0.0,1.1500000000000001,0.19,0.72
2020-12-19,AGUASCALIENTES,0.6,0.5862904617719824,0.0,1.23,0.22,0.79
2020-12-20,AGUASCALIENTES,0.72,0.7242736908771705,0.04,1.35,0.38,0.97
2020-12-21,AGUASCALIENTES,0.8,0.8080101316641614,0.05,1.42,0.41000000000000003,1.02
2020-12-22,AGUASCALIENTES,0.84,0.8333674353342042,0.08,1.47,0.46,1.07
2020-12-23,AGUASCALIENTES,0.8200000000000001,0.8178151208043849,0.05,1.43,0.43,1.04
2020-12-24,AGUASCALIENTES,0.78,0.7864589234051436,0.05,1.4000000000000001,0.43,1.03
2020-12-25,AGUASCALIENTES,0.8,0.7949494441203414,0.04,1.41,0.4,1.01
2020-12-26,AGUASCALIENTES,0.87,0.8739353759486929,0.09,1.5,0.53,1.1400000000000001
2020-12-27,AGUASCALIENTES,0.9500000000000001,0.9459747398508126,0.14,1.59,0.56,1.18
2020-12-28,AGUASCALIENTES,0.99,0.9908347346124489,0.23,1.68,0.66,1.27
2020-12-29,AGUASCALIENTES,1.01,1.0151546324887628,0.24,1.69,0.65,1.26
2020-12-30,AGUASCALIENTES,1.05,1.043804059505035,0.26,1.72,0.68,1.29
2020-12-31,AGUASCALIENTES,1.11,1.1084203380644673,0.32,1.78,0.78,1.3800000000000001
2021-01-01,AGUASCALIENTES,1.22,1.2286513854656687,0.45,1.9000000000000001,0.85,1.45
2021-01-02,AGUASCALIENTES,1.3800000000000001,1.3738300501244622,0.64,2.06,1.0,1.59
2021-01-03,AGUASCALIENTES,1.5,1.500259194868743,0.77,2.16,1.18,1.75
2021-01-04,AGUASCALIENTES,1.56,1.5624368090574763,0.8300000000000001,2.19,1.22,1.78
2021-01-05,AGUASCALIENTES,1.54,1.5362105210827466,0.84,2.17,1.2,1.75
2021-01-06,AGUASCALIENTES,1.47,1.4738777334931676,0.77,2.08,1.1400000000000001,1.68
2021-01-07,AGUASCALIENTES,1.41,1.4065220844582125,0.73,2.02,1.11,1.6400000000000001
2021-01-08,AGUASCALIENTES,1.35,1.3544735567024808,0.67,1.95,1.02,1.55
2021-01-09,AGUASCALIENTES,1.33,1.3297696590720807,0.65,1.92,1.03,1.55
2021-01-10,AGUASCALIENTES,1.32,1.3112780048991535,0.65,1.9100000000000001,1.0,1.52
2021-01-11,AGUASCALIENTES,1.26,1.269573733637349,0.61,1.86,0.93,1.45
2021-01-12,AGUASCALIENTES,1.19,1.1892430992378156,0.52,1.77,0.92,1.43
2021-01-13,AGUASCALIENTES,1.12,1.110916813641702,0.46,1.71,0.85,1.36
2021-01-14,AGUASCALIENTES,1.07,1.081360735780783,0.41000000000000003,1.6600000000000001,0.74,1.26
2021-01-15,AGUASCALIENTES,1.12,1.1158368545593376,0.47000000000000003,1.72,0.79,1.31
2021-01-16,AGUASCALIENTES,1.21,1.2095193687542272,0.55,1.8,0.9400000000000001,1.45
2021-01-17,AGUASCALIENTES,1.31,1.3087351866601329,0.65,1.8900000000000001,1.0,1.51
2021-01-18,AGUASCALIENTES,1.35,1.3475993939511899,0.6900000000000001,1.92,1.02,1.53
2021-01-19,AGUASCALIENTES,1.27,1.2796290642234331,0.65,1.86,0.97,1.47
2021-01-20,AGUASCALIENTES,1.1400000000000001,1.1359492227604933,0.5,1.71,0.8300000000000001,1.33
2021-01-21,AGUASCALIENTES,0.98,0.9670868827679007,0.33,1.54,0.67,1.17
2021-01-22,AGUASCALIENTES,0.8,0.8162715652771685,0.15,1.34,0.5,1.0
2021-01-23,AGUASCALIENTES,0.7000000000000001,0.6975428226237409,0.06,1.22,0.44,0.9400000000000001
2021-01-24,AGUASCALIENTES,0.62,0.6176427149690448,0.0,1.12,0.33,0.8300000000000001
2021-01-25,AGUASCALIENTES,0.58,0.5752578009856312,0.0,1.11,0.23,0.74
2021-01-26,AGUASCALIENTES,0.53,0.5368526333905497,0.0,1.08,0.2,0.7000000000000001
2021-01-27,AGUASCALIENTES,0.48,0.4763510122498445,0.0,1.07,0.22,0.71
2021-01-28,AGUASCALIENTES,0.43,0.4297357329810394,0.0,1.05,0.13,0.62
2021-01-29,AGUASCALIENTES,0.43,0.43571510600455443,0.0,1.06,0.14,0.63
2021-01-30,AGUASCALIENTES,0.49,0.4818405064009156,0.0,1.11,0.17,0.68
2021-01-31,AGUASCALIENTES,0.54,0.5428740754156748,0.0,1.1500000000000001,0.19,0.72
2021-02-01,AGUASCALIENTES,0.59,0.5933611493529175,0.01,1.19,0.26,0.8
2021-02-02,AGUASCALIENTES,0.61,0.6069798447508632,0.01,1.21,0.26,0.81
2021-02-03,AGUASCALIENTES,0.5700000000000001,0.5708569557918372,0.0,1.18,0.26,0.8
2021-02-04,AGUASCALIENTES,0.53,0.5267812070004492,0.0,1.16,0.17,0.71
2021-02-05,AGUASCALIENTES,0.51,0.5163312168838767,0.0,1.1500000000000001,0.21,0.74
2021-02-06,AGUASCALIENTES,0.53,0.5255832495372761,0.0,1.17,0.21,0.75
2021-02-07,AGUASCALIENTES,0.53,0.530025858105539,0.0,1.18,0.16,0.71
2021-02-08,AGUASCALIENTES,0.52,0.5182620798789928,0.0,1.18,0.17,0.72
2021-02-09,AGUASCALIENTES,0.47000000000000003,0.4820347239386049,0.0,1.16,0.12,0.66
2021-02-10,AGUASCALIENTES,0.44,0.4232515525088701,0.0,1.1500000000000001,0.13,0.66
2021-02-11,AGUASCALIENTES,0.38,0.38462824625048797,0.0,1.12,0.14,0.65
2021-02-12,AGUASCALIENTES,0.4,0.4085452738409239,0.0,1.1400000000000001,0.15,0.67
2021-02-13,AGUASCALIENTES,0.5,0.4952343375884982,0.0,1.21,0.15,0.71
2021-02-14,AGUASCALIENTES,0.62,0.6135524680210473,0.0,1.29,0.26,0.85
2021-02-15,AGUASCALIENTES,0.67,0.6760051887665397,0.0,1.33,0.27,0.88
2021-02-16,AGUASCALIENTES,0.68,0.6822541986764552,0.0,1.33,0.29,0.9
2021-02-17,AGUASCALIENTES,0.66,0.6589596104552018,0.0,1.32,0.25,0.86
2021-02-18,AGUASCALIENTES,0.64,0.6341911413220193,0.0,1.31,0.29,0.89
2021-02-19,AGUASCALIENTES,0.64,0.6416569265554783,0.0,1.31,0.23,0.84
2021-02-20,AGUASCALIENTES,0.6900000000000001,0.697584266421907,0.0,1.35,0.3,0.92
2021-02-21,AGUASCALIENTES,0.76,0.7554486505892908,0.02,1.42,0.34,0.98
2021-02-22,AGUASCALIENTES,0.8,0.8010749192383873,0.03,1.46,0.42,1.06
2021-02-23,AGUASCALIENTES,0.84,0.833097860059914,0.06,1.51,0.42,1.07
2021-02-24,AGUASCALIENTES,0.85,0.8501522607445897,0.05,1.51,0.44,1.09
2021-02-25,AGUASCALIENTES,0.84,0.8524093189818397,0.05,1.5,0.42,1.07
2021-02-26,AGUASCALIENTES,0.85,0.8461858724559197,0.05,1.51,0.44,1.09
2021-02-27,AGUASCALIENTES,0.84,0.8393351688497921,0.05,1.5,0.42,1.07
2021-02-28,AGUASCALIENTES,0.85,0.8381719219108347,0.05,1.51,0.44,1.09
2021-03-01,AGUASCALIENTES,0.84,0.8428567096440845,0.06,1.51,0.43,1.08
2021-03-02,AGUASCALIENTES,0.85,0.8520115761189946,0.05,1.51,0.45,1.1
2021-03-03,AGUASCALIENTES,0.86,0.8642585654050169,0.05,1.52,0.47000000000000003,1.12
2021-03-04,AGUASCALIENTES,0.87,0.8782197215716041,0.08,1.55,0.49,1.1400000000000001
2021-03-05,AGUASCALIENTES,0.88,0.8925170886882084,0.06,1.54,0.51,1.16
2021-03-06,AGUASCALIENTES,0.93,0.9040803492771884,0.09,1.6,0.51,1.17
2021-03-07,AGUASCALIENTES,0.91,0.9030697396725295,0.07,1.57,0.49,1.1500000000000001
2021-03-08,AGUASCALIENTES,0.87,0.8779531346611223,0.05,1.53,0.5,1.1500000000000001
2021-03-09,AGUASCALIENTES,0.8200000000000001,0.8171984090298586,0.04,1.48,0.4,1.05
2021-03-10,AGUASCALIENTES,0.72,0.7201281124202474,0.01,1.3800000000000001,0.35000000000000003,0.98
2021-03-11,AGUASCALIENTES,0.6,0.629483493892272,0.0,1.3,0.21,0.8200000000000001
2021-03-12,AGUASCALIENTES,0.62,0.5988604773605326,0.0,1.33,0.22,0.84
2021-03-13,AGUASCALIENTES,0.67,0.6616163158380136,0.0,1.37,0.23,0.87
2021-03-14,AGUASCALIENTES,0.77,0.7701535787312328,0.01,1.45,0.34,1.0
2021-03-15,AGUASCALIENTES,0.85,0.8566361645450906,0.05,1.55,0.48,1.1500000000000001
2021-03-16,AGUASCALIENTES,0.86,0.8660635296072589,0.03,1.54,0.42,1.1
2021-03-17,AGUASCALIENTES,0.8,0.7947773615364931,0.04,1.5,0.36,1.03
2021-03-18,AGUASCALIENTES,0.68,0.6691015259827597,0.0,1.3900000000000001,0.32,0.96
2021-03-19,AGUASCALIENTES,0.55,0.5680111433229591,0.0,1.31,0.18,0.79
2021-03-20,AGUASCALIENTES,0.53,0.5238870497151206,0.0,1.31,0.17,0.78
2021-03-21,AGUASCALIENTES,0.55,0.541608167453608,0.0,1.33,0.18,0.8
2021-03-22,AGUASCALIENTES,0.5700000000000001,0.57978666780543,0.0,1.36,0.19,0.8200000000000001
2021-03-23,AGUASCALIENTES,0.6,0.5961627537449814,0.0,1.3800000000000001,0.2,0.84
2021-03-24,AGUASCALIENTES,0.59,0.5912555061035561,0.0,1.37,0.19,0.8300000000000001
2021-03-25,AGUASCALIENTES,0.58,0.5762787251766723,0.0,1.37,0.17,0.81
2021-03-26,AGUASCALIENTES,0.56,0.5648162937246531,0.0,1.37,0.16,0.8
2021-03-27,AGUASCALIENTES,0.58,0.5799324243670408,0.0,1.3900000000000001,0.16,0.81
2021-03-28,AGUASCALIENTES,0.64,0.6358299653999158,0.0,1.43,0.28,0.9400000000000001
2021-03-29,AGUASCALIENTES,0.7000000000000001,0.7017859779662885,0.0,1.47,0.27,0.9500000000000001
2021-03-30,AGUASCALIENTES,0.74,0.7430740276023426,0.0,1.5,0.34,1.03
2021-03-31,AGUASCALIENTES,0.76,0.7538794845700185,0.0,1.51,0.3,1.0
2021-04-01,AGUASCALIENTES,0.74,0.7481889251530294,0.0,1.5,0.34,1.03
2021-04-02,AGUASCALIENTES,0.78,0.7731463676739272,0.0,1.53,0.31,1.02
2021-04-03,AGUASCALIENTES,0.8200000000000001,0.8199267760056286,0.0,1.56,0.42,1.1300000000000001
2021-04-04,AGUASCALIENTES,0.86,0.8625695366985563,0.03,1.61,0.42,1.1400000000000001
2021-04-05,AGUASCALIENTES,0.87,0.8751140363031342,0.06,1.6400000000000001,0.43,1.1500000000000001
2021-04-06,AGUASCALIENTES,0.85,0.8424185970147902,0.01,1.58,0.37,1.09
2021-04-07,AGUASCALIENTES,0.79,0.7926172836089715,0.0,1.53,0.32,1.03
2021-04-08,AGUASCALIENTES,0.77,0.7646630965061306,0.0,1.52,0.36,1.06
2021-04-09,AGUASCALIENTES,0.78,0.7845782979709142,0.0,1.53,0.31,1.02
2021-04-10,AGUASCALIENTES,0.8200000000000001,0.8266621976447499,0.0,1.56,0.34,1.06
2021-04-11,AGUASCALIENTES,0.86,0.8522833670132599,0.03,1.61,0.44,1.16
2021-04-12,AGUASCALIENTES,0.8300000000000001,0.8322167689723264,0.0,1.57,0.38,1.1
2021-04-13,AGUASCALIENTES,0.78,0.7748629320588701,0.0,1.53,0.32,1.03
2021-04-14,AGUASCALIENTES,0.6900000000000001,0.6980287762200705,0.0,1.47,0.23,0.92
2021-04-15,AGUASCALIENTES,0.63,0.620668070347479,0.0,1.44,0.25,0.92
2021-04-16,AGUASCALIENTES,0.55,0.5663219791101324,0.0,1.41,0.14,0.8
2021-04-17,AGUASCALIENTES,0.5700000000000001,0.5536779260192289,0.0,1.43,0.14,0.81
2021-04-18,AGUASCALIENTES,0.58,0.5774209741771267,0.0,1.44,0.2,0.87
2021-04-19,AGUASCALIENTES,0.6,0.6207148186021667,0.0,1.46,0.19,0.87
2021-04-20,AGUASCALIENTES,0.66,0.6446400423854631,0.0,1.5,0.21,0.91
2021-04-21,AGUASCALIENTES,0.63,0.6309708836586778,0.0,1.49,0.23,0.92
2021-04-22,AGUASCALIENTES,0.65,0.6432771924885313,0.0,1.5,0.21,0.91
2021-04-23,AGUASCALIENTES,0.66,0.6790947713466646,0.0,1.51,0.19,0.9
2021-04-24,AGUASCALIENTES,0.72,0.7128973025503609,0.0,1.55,0.27,0.99
2021-04-25,AGUASCALIENTES,0.73,0.7225515450611235,0.0,1.56,0.24,0.97
2021-04-26,AGUASCALIENTES,0.7000000000000001,0.6994965644173413,0.0,1.54,0.24,0.96
2021-04-27,AGUASCALIENTES,0.63,0.6385645028016237,0.0,1.5,0.19,0.89
2021-04-28,AGUASCALIENTES,0.55,0.543789057162992,0.0,1.46,0.15,0.8300000000000001
2021-04-29,AGUASCALIENTES,0.45,0.4560101435161167,0.0,1.43,0.1,0.76
2021-04-30,AGUASCALIENTES,0.42,0.4155028108366934,0.0,1.42,0.11,0.76
2021-05-01,AGUASCALIENTES,0.43,0.42347642087886767,0.0,1.44,0.11,0.77
2021-05-02,AGUASCALIENTES,0.45,0.46733886268675867,0.0,1.45,0.11,0.78
2021-05-03,AGUASCALIENTES,0.53,0.5183578216859274,0.0,1.5,0.15,0.84
2021-05-04,AGUASCALIENTES,0.55,0.543765932397295,0.0,1.51,0.14,0.84
2021-05-05,AGUASCALIENTES,0.51,0.5215150173013688,0.0,1.5,0.14,0.8300000000000001
2021-05-06,AGUASCALIENTES,0.47000000000000003,0.47243365071700144,0.0,1.48,0.13,0.81
2021-05-07,AGUASCALIENTES,0.44,0.4280695949226314,0.0,1.47,0.13,0.8
2021-05-08,AGUASCALIENTES,0.41000000000000003,0.4128444384614222,0.0,1.46,0.13,0.79
2021-05-09,AGUASCALIENTES,0.42,0.42267507493543705,0.0,1.47,0.12,0.79
2021-05-10,AGUASCALIENTES,0.43,0.4463522242114639,0.0,1.49,0.11,0.79
2021-05-11,AGUASCALIENTES,0.5,0.4707415505405813,0.0,1.53,0.17,0.87
2021-05-12,AGUASCALIENTES,0.47000000000000003,0.4750084957110302,0.0,1.52,0.16,0.85
2021-05-13,AGUASCALIENTES,0.43,0.4449661928110722,0.0,1.5,0.14,0.8200000000000001
2021-05-14,AGUASCALIENTES,0.4,0.4007187625918859,0.0,1.49,0.13,0.8
2021-05-15,AGUASCALIENTES,0.37,0.36591283700696825,0.0,1.47,0.11,0.77
2021-05-16,AGUASCALIENTES,0.35000000000000003,0.34407410515617115,0.0,1.46,0.1,0.75
2021-05-17,AGUASCALIENTES,0.34,0.33369802042593477,0.0,1.45,0.1,0.74
2021-05-18,AGUASCALIENTES,0.33,0.33309692967954113,0.0,1.44,0.09,0.72
2021-05-19,AGUASCALIENTES,0.34,0.33985075368764106,0.0,1.45,0.08,0.72
2021-05-20,AGUASCALIENTES,0.34,0.35135630669772716,0.0,1.47,0.08,0.73
2021-05-21,AGUASCALIENTES,0.35000000000000003,0.36501040295729215,0.0,1.49,0.07,0.73
2021-05-22,AGUASCALIENTES,0.39,0.3782098567138285,0.0,1.54,0.08,0.77
2021-05-23,AGUASCALIENTES,0.4,0.388351482214829,0.0,1.55,0.07,0.77
2021-05-24,AGUASCALIENTES,0.41000000000000003,0.3928320937077863,0.0,1.56,0.12,0.8200000000000001
2021-05-25,AGUASCALIENTES,0.38,0.3899131407337665,0.0,1.54,0.08,0.77
2021-05-26,AGUASCALIENTES,0.38,0.3813146140081299,0.0,1.56,0.07,0.77
2021-05-27,AGUASCALIENTES,0.36,0.36962113953981046,0.0,1.54,0.11,0.79
2021-05-28,AGUASCALIENTES,0.34,0.3574173433377421,0.0,1.52,0.07,0.74
2021-05-29,AGUASCALIENTES,0.35000000000000003,0.34728785141085855,0.0,1.54,0.06,0.74
2021-05-30,AGUASCALIENTES,0.35000000000000003,0.3418172897680938,0.0,1.55,0.05,0.74
2021-05-31,AGUASCALIENTES,0.36,0.3435902844183817,0.0,1.57,0.1,0.79
2021-06-01,AGUASCALIENTES,0.36,0.35435514343830454,0.0,1.58,0.08,0.78
2021-06-02,AGUASCALIENTES,0.37,0.37251490317503977,0.0,1.59,0.07,0.78
2021-06-03,AGUASCALIENTES,0.38,0.395636282043413,0.0,1.61,0.13,0.84
2021-06-04,AGUASCALIENTES,0.42,0.42128599845825,0.0,1.6600000000000001,0.13,0.87
2021-06-05,AGUASCALIENTES,0.43,0.44703077083437653,0.0,1.67,0.1,0.85
2021-06-06,AGUASCALIENTES,0.49,0.47043731758661833,0.0,1.72,0.11,0.89
2021-06-07,AGUASCALIENTES,0.51,0.48525151429383634,0.0,1.72,0.15,0.93
2021-06-08,AGUASCALIENTES,0.45,0.4699358651910316,0.0,1.69,0.15,0.91
2021-06-09,AGUASCALIENTES,0.4,0.4124163415748005,0.0,1.6600000000000001,0.07,0.8200000000000001
2021-06-10,AGUASCALIENTES,0.36,0.35375615433197927,0.0,1.6300000000000001,0.06,0.79
2021-06-11,AGUASCALIENTES,0.34,0.3351155019208962,0.0,1.61,0.06,0.77
2021-06-12,AGUASCALIENTES,0.35000000000000003,0.34490529349560717,0.0,1.62,0.05,0.77
2021-06-13,AGUASCALIENTES,0.35000000000000003,0.3583491158841,0.0,1.6400000000000001,0.09,0.81
2021-06-14,AGUASCALIENTES,0.36,0.3567783272059338,0.0,1.6500000000000001,0.06,0.79
2021-06-15,AGUASCALIENTES,0.34,0.34595537074695276,0.0,1.62,0.07,0.78
2021-06-16,AGUASCALIENTES,0.34,0.33775046108457274,0.0,1.6400000000000001,0.05,0.77
2021-06-17,AGUASCALIENTES,0.35000000000000003,0.3440338127962091,0.0,1.6500000000000001,0.09,0.81
2021-06-18,AGUASCALIENTES,0.38,0.3766756404592776,0.0,1.71,0.06,0.8200000000000001
2021-06-19,AGUASCALIENTES,0.43,0.44754615865119396,0.0,1.76,0.08,0.87
2021-06-20,AGUASCALIENTES,0.5700000000000001,0.5564963806427262,0.0,1.86,0.12,0.97
2021-06-21,AGUASCALIENTES,0.66,0.6553005144780529,0.0,1.9000000000000001,0.22,1.09
2021-06-22,AGUASCALIENTES,0.68,0.6952047958535325,0.0,1.9000000000000001,0.14,1.02
2021-06-23,AGUASCALIENTES,0.68,0.6734203763008345,0.0,1.9000000000000001,0.15,1.03
2021-06-24,AGUASCALIENTES,0.61,0.6049380752077935,0.0,1.85,0.15,1.0
2021-06-25,AGUASCALIENTES,0.52,0.5299024675515948,0.0,1.81,0.1,0.93
2021-06-26,AGUASCALIENTES,0.51,0.494746567206761,0.0,1.81,0.11,0.9400000000000001
2021-06-27,AGUASCALIENTES,0.52,0.5318779877688573,0.0,1.82,0.13,0.96
2021-06-28,AGUASCALIENTES,0.62,0.6176027417176171,0.0,1.87,0.15,1.01
2021-06-29,AGUASCALIENTES,0.71,0.7142014412538165,0.0,1.9100000000000001,0.16,1.05
2021-06-30,AGUASCALIENTES,0.79,0.7922714120891167,0.0,1.96,0.23,1.1400000000000001
2021-07-01,AGUASCALIENTES,0.86,0.85567683397872,0.0,1.99,0.29,1.22
2021-07-02,AGUASCALIENTES,0.93,0.9165986001887141,0.0,2.0300000000000002,0.31,1.26
2021-07-03,AGUASCALIENTES,0.99,0.9848750542697237,0.0,2.06,0.38,1.34
2021-07-04,AGUASCALIENTES,1.04,1.0609743409105208,0.01,2.09,0.41000000000000003,1.3800000000000001
2021-07-05,AGUASCALIENTES,1.1400000000000001,1.143022055084415,0.04,2.18,0.55,1.53
2021-07-06,AGUASCALIENTES,1.23,1.2291437917647152,0.05,2.24,0.68,1.6600000000000001
2021-07-07,AGUASCALIENTES,1.31,1.31746514592473,0.09,2.31,0.72,1.7
2021-07-08,AGUASCALIENTES,1.42,1.4061117125377693,0.2,2.45,0.86,1.83
2021-07-09,AGUASCALIENTES,1.51,1.4932090865771412,0.27,2.5300000000000002,1.02,1.97
2021-07-10,AGUASCALIENTES,1.58,1.5765541949774642,0.35000000000000003,2.59,1.07,2.0
2021-07-11,AGUASCALIENTES,1.6300000000000001,1.6526292925185915,0.49,2.68,1.1,2.0100000000000002
2021-07-12,AGUASCALIENTES,1.71,1.7175879659416842,0.59,2.73,1.22,2.1
2021-07-13,AGUASCALIENTES,1.77,1.7675838019879042,0.67,2.75,1.32,2.17
2021-07-14,AGUASCALIENTES,1.81,1.7987703873984129,0.77,2.7800000000000002,1.31,2.14
2021-07-15,AGUASCALIENTES,1.8,1.8073013089143717,0.78,2.73,1.34,2.14
2021-07-16,AGUASCALIENTES,1.79,1.7893301532769432,0.81,2.7,1.32,2.1
2021-07-17,AGUASCALIENTES,1.75,1.744781730595897,0.79,2.63,1.29,2.05
2021-07-18,AGUASCALIENTES,1.69,1.6886657444554385,0.73,2.5300000000000002,1.25,1.99
2021-07-19,AGUASCALIENTES,1.6400000000000001,1.6397631218083806,0.71,2.47,1.24,1.96
2021-07-20,AGUASCALIENTES,1.62,1.616854789607536,0.6900000000000001,2.42,1.2,1.9100000000000001
2021-07-21,AGUASCALIENTES,1.62,1.6325303936355986,0.71,2.41,1.19,1.8900000000000001
2021-07-22,AGUASCALIENTES,1.68,1.6746144549947757,0.81,2.47,1.31,1.99
2021-07-23,AGUASCALIENTES,1.72,1.7247402136171543,0.85,2.48,1.32,1.99
2021-07-24,AGUASCALIENTES,1.77,1.7643748503070638,0.93,2.52,1.43,2.08
2021-07-25,AGUASCALIENTES,1.78,1.7743213093578085,0.98,2.5300000000000002,1.4000000000000001,2.04
2021-07-26,AGUASCALIENTES,1.73,1.7352164759349349,0.93,2.45,1.34,1.97
2021-07-27,AGUASCALIENTES,1.6400000000000001,1.64003220711364,0.86,2.35,1.32,1.93
2021-07-28,AGUASCALIENTES,1.53,1.531080247607718,0.76,2.23,1.1500000000000001,1.76
2021-07-29,AGUASCALIENTES,1.46,1.463007314040613,0.6900000000000001,2.15,1.11,1.71
2021-07-30,AGUASCALIENTES,1.47,1.4732419050495655,0.7000000000000001,2.15,1.09,1.69
2021-07-31,AGUASCALIENTES,1.54,1.5303396473270097,0.79,2.22,1.18,1.77
2021-08-01,AGUASCALIENTES,1.59,1.5856379495791746,0.85,2.2600000000000002,1.25,1.83
2021-08-02,AGUASCALIENTES,1.59,1.5904742205122904,0.85,2.24,1.26,1.83
2021-08-03,AGUASCALIENTES,1.49,1.513159437621059,0.77,2.14,1.2,1.76
2021-08-04,AGUASCALIENTES,1.41,1.3898988535540608,0.6900000000000001,2.05,1.08,1.6400000000000001
2021-08-05,AGUASCALIENTES,1.28,1.2754207496458432,0.5700000000000001,1.92,0.93,1.49
2021-08-06,AGUASCALIENTES,1.2,1.216855429068282,0.49,1.84,0.85,1.41
2021-08-07,AGUASCALIENTES,1.22,1.2076993838801409,0.52,1.87,0.87,1.43
2021-08-08,AGUASCALIENTES,1.22,1.2276532883875306,0.51,1.86,0.87,1.43
2021-08-09,AGUASCALIENTES,1.26,1.2526995099607463,0.54,1.8900000000000001,0.98,1.53
2021-08-10,AGUASCALIENTES,1.24,1.2439471882268134,0.54,1.8800000000000001,0.93,1.48
2021-08-11,AGUASCALIENTES,1.18,1.1865563160162143,0.47000000000000003,1.81,0.86,1.41
2021-08-12,AGUASCALIENTES,1.17,1.1534229205787683,0.45,1.79,0.84,1.3900000000000001
2021-08-13,AGUASCALIENTES,1.1500000000000001,1.1518497647525372,0.46,1.79,0.8200000000000001,1.37
2021-08-14,AGUASCALIENTES,1.1500000000000001,1.165799005237822,0.45,1.78,0.81,1.36
2021-08-15,AGUASCALIENTES,1.18,1.179232798734926,0.48,1.81,0.84,1.3900000000000001
2021-08-16,AGUASCALIENTES,1.17,1.1793390225297888,0.45,1.78,0.8200000000000001,1.37
2021-08-17,AGUASCALIENTES,1.19,1.1662084362509022,0.49,1.81,0.89,1.43
2021-08-18,AGUASCALIENTES,1.16,1.1431575201123954,0.45,1.77,0.85,1.3900000000000001
2021-08-19,AGUASCALIENTES,1.1,1.113268410538829,0.41000000000000003,1.72,0.78,1.32
2021-08-20,AGUASCALIENTES,1.06,1.0786858687964869,0.37,1.68,0.74,1.28
2021-08-21,AGUASCALIENTES,1.04,1.0413203123620836,0.35000000000000003,1.6600000000000001,0.73,1.27
2021-08-22,AGUASCALIENTES,1.0,1.0030821587123342,0.3,1.61,0.6900000000000001,1.23
2021-08-23,AGUASCALIENTES,0.98,0.9658818253239528,0.31,1.62,0.63,1.18
2021-08-24,AGUASCALIENTES,0.93,0.9316297296736549,0.22,1.53,0.58,1.1300000000000001
2021-08-25,AGUASCALIENTES,0.91,0.902473973575132,0.2,1.51,0.58,1.1300000000000001
2021-08-26,AGUASCALIENTES,0.88,0.8815133961899851,0.15,1.46,0.56,1.11
2021-08-27,AGUASCALIENTES,0.86,0.8733857301675533,0.14,1.45,0.5,1.06
2021-08-28,AGUASCALIENTES,0.89,0.8879335447602187,0.19,1.51,0.55,1.11
2021-08-29,AGUASCALIENTES,0.9400000000000001,0.9281526559624574,0.23,1.57,0.62,1.18
2021-08-30,AGUASCALIENTES,0.96,0.9644470301340761,0.23,1.58,0.65,1.21
2021-08-31,AGUASCALIENTES,0.9500000000000001,0.9590726712262138,0.21,1.56,0.64,1.2
2021-09-01,AGUASCALIENTES,0.9,0.891006891159788,0.19,1.52,0.59,1.1500000000000001
2021-09-02,AGUASCALIENTES,0.81,0.8061122337348329,0.08,1.3800000000000001,0.48,1.04
2021-09-03,AGUASCALIENTES,0.75,0.7567887841993356,0.05,1.32,0.42,0.98
2021-09-04,AGUASCALIENTES,0.75,0.7547015617139791,0.06,1.34,0.39,0.96
2021-09-05,AGUASCALIENTES,0.79,0.7950028574295905,0.07,1.3800000000000001,0.41000000000000003,0.99
2021-09-06,AGUASCALIENTES,0.86,0.8475291165448785,0.11,1.46,0.52,1.1
2021-09-07,AGUASCALIENTES,0.89,0.8757878227705211,0.16,1.52,0.5700000000000001,1.1500000000000001
2021-09-08,AGUASCALIENTES,0.85,0.8537666601255454,0.11,1.46,0.52,1.1
2021-09-09,AGUASCALIENTES,0.78,0.797374113862375,0.05,1.37,0.43,1.01
2021-09-10,AGUASCALIENTES,0.72,0.7329988695417824,0.02,1.3,0.33,0.91
2021-09-11,AGUASCALIENTES,0.6900000000000001,0.6870296127245397,0.04,1.3,0.3,0.88
2021-09-12,AGUASCALIENTES,0.7000000000000001,0.6784116022451726,0.0,1.28,0.33,0.91
2021-09-13,AGUASCALIENTES,0.7000000000000001,0.6963163900332189,0.0,1.29,0.39,0.97
2021-09-14,AGUASCALIENTES,0.73,0.7224721012919699,0.02,1.33,0.37,0.96
2021-09-15,AGUASCALIENTES,0.73,0.7444874666373028,0.01,1.33,0.42,1.01
2021-09-16,AGUASCALIENTES,0.75,0.773493638335439,0.06,1.3900000000000001,0.38,0.98
2021-09-17,AGUASCALIENTES,0.8300000000000001,0.826502374065186,0.1,1.48,0.46,1.07
2021-09-18,AGUASCALIENTES,0.93,0.9109795776082136,0.14,1.58,0.54,1.16
2021-09-19,AGUASCALIENTES,1.01,0.9962077371576415,0.22,1.68,0.62,1.24
2021-09-20,AGUASCALIENTES,1.04,1.041923487009452,0.26,1.72,0.6900000000000001,1.3
2021-09-21,AGUASCALIENTES,1.0,1.0212230966979576,0.2,1.6500000000000001,0.62,1.23
